"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"dpn",0.650810395480076,-0.417139835845808,0.04,0.044,1
"stw",0.651708204920191,-0.470773844121128,0.077,0.08,1
"CG14270",0.651923445009814,-0.318576209678464,0.054,0.058,1
"Ctr1A",0.652137227105889,-0.215767029327221,0.142,0.133,1
"CG30116",0.654720407350146,-0.12873654945749,0.013,0.011,1
"Fas2",0.655354205974113,-0.185924153358426,0.676,0.632,1
"CG8060",0.655473772831154,-0.366193997036137,0.039,0.036,1
"CG4562",0.655819890447032,-0.20055682776158,0.03,0.027,1
"slif",0.656109686971486,-0.205611886307158,0.013,0.011,1
"CG32813",0.656248189038679,-0.416782579961804,0.166,0.15,1
"CG11400",0.657020988479022,0.41506963980069,0.021,0.019,1
"GstD4",0.658020650046872,-0.123818176406427,0.023,0.02,1
"CG2662",0.659212310593494,-0.703417895239891,0.062,0.065,1
"Muc30E",0.659511642550844,-0.130739400197474,0.072,0.067,1
"Sas-6",0.660425645720212,-0.739258647036357,0.034,0.037,1
"CG34116",0.661134804008198,-0.714175053261469,0.034,0.037,1
"esg",0.66175319082186,-0.217804192809385,0.03,0.027,1
"CG7544",0.662299297689447,-0.248640099857533,0.039,0.036,1
"CAH1",0.662776731723561,-0.781919550024884,0.008,0.01,1
"CG44405",0.664386435324364,-0.132070285150829,0.008,0.01,1
"CG11920",0.664626119989418,-0.37961131871319,0.139,0.129,1
"prg",0.665315399262406,-0.421189310014196,0.031,0.028,1
"CG11883",0.665470641697677,-0.397572047020409,0.165,0.15,1
"E(spl)m6-BFM",0.665537172677702,-0.534040520446402,0.008,0.01,1
"DhpD",0.665852414316805,-0.287165979726839,0.079,0.073,1
"Cyp9f3",0.66621779477599,0.533255554186987,0.012,0.01,1
"capu",0.666300947304314,-0.168147475998034,0.059,0.054,1
"THADA",0.666834416557212,-0.451344840162939,0.013,0.011,1
"Culd",0.667160639618976,0.395590030331586,0.021,0.019,1
"Psf2",0.667176747476539,0.20665528002119,0.035,0.032,1
"CG4935",0.667308664091137,-0.310378511031978,0.022,0.019,1
"Gs2",0.667355056508513,-0.624960845594084,0.012,0.014,1
"CG33082",0.669025101990627,-0.34061028480739,0.022,0.019,1
"tomboy40",0.669105439510655,-0.481874664720061,0.013,0.011,1
"CG42553",0.670645723874918,0.249744960150791,0.034,0.031,1
"CG8907",0.671347123321026,0.443549569571749,0.012,0.01,1
"vls",0.671639272577284,-0.21536090220776,0.044,0.04,1
"CG5862",0.67221516323211,-0.298877953470121,0.096,0.089,1
"Grip163",0.672269736580927,-0.434695580478023,0.054,0.049,1
"Ada",0.672541381467915,-1.15293291107795,0.019,0.021,1
"CG3309",0.673988062708176,-0.735329213430012,0.027,0.029,1
"trus",0.674001172590127,-0.416564697105875,0.047,0.043,1
"CG18004",0.67415322956256,-0.351023639630096,0.075,0.07,1
"CG13101",0.678148806238354,-0.82957312661029,0.044,0.047,1
"CG8089",0.678845969786163,-0.390017843577657,0.026,0.029,1
"CG6488",0.679090136812252,-0.525554038528921,0.023,0.025,1
"CG6678",0.680174204624341,-0.408891325964815,0.037,0.034,1
"Sk1",0.680217796097216,0.187407117173436,0.02,0.018,1
"CG5664",0.681418640346311,-0.530181067413793,0.023,0.025,1
"CG10646",0.682913008380691,-0.470551504204306,0.046,0.042,1
"Ada2a",0.684165006115156,-0.33294376987888,0.037,0.034,1
"CG32700",0.684695772013707,-0.586256751748942,0.029,0.026,1
"CG14830",0.68472173252388,-0.395220783569596,0.035,0.038,1
"UK114",0.685158279464418,-0.143985238724259,0.011,0.009,1
"CG5274",0.685408860256527,-0.608265416547577,0.027,0.029,1
"ReepB",0.685494152227519,-0.116037357626126,0.571,0.516,1
"CG12096",0.686383661207957,-0.493555885391397,0.083,0.076,1
"pros",0.687252904770535,-0.38756705351835,0.02,0.018,1
"CG30456",0.687606226438497,-0.157965470603864,0.23,0.215,1
"Mipp2",0.687633336164565,-0.702177140339706,0.023,0.026,1
"CG4476",0.688388880895545,-0.669202676661508,0.058,0.061,1
"Ugt303A1",0.688518109603608,-0.108114078185181,0.011,0.009,1
"CG13117",0.688680854209614,-0.279080304949966,0.038,0.041,1
"E(spl)mgamma-HLH",0.690086689250472,-0.298969852459924,0.019,0.017,1
"CG10463",0.69142293098703,-0.670628380810002,0.056,0.051,1
"CBP",0.691427085066949,-0.181901706979805,0.093,0.096,1
"twz",0.691848554160431,-0.382432089859963,0.02,0.018,1
"CG5877",0.692129860891358,-0.330282486396272,0.069,0.063,1
"CG6665",0.692291770142574,-0.233770823980354,0.07,0.066,1
"CG11103",0.693320137225576,-0.329475954202162,0.028,0.025,1
"CG32452",0.693342785293489,-0.582795593703636,0.039,0.042,1
"Gale",0.694763185418674,-0.410304999364512,0.06,0.056,1
"CG31687",0.694789618442823,0.164491409147757,0.01,0.009,1
"CG5466",0.69495258354716,-0.298360011429086,0.019,0.017,1
"wda",0.695274878366687,-0.661687361779411,0.023,0.026,1
"CG8032",0.696062586133353,-0.249047044015174,0.033,0.031,1
"GAPcenA",0.697546323978341,-0.31727969275221,0.148,0.137,1
"CG14220",0.69803089793502,-0.5675083706456,0.102,0.094,1
"CG7139",0.698333507484632,-0.277213116479627,0.254,0.233,1
"CG7706",0.698351457474938,-0.401450481085104,0.085,0.078,1
"Pex12",0.699141742749744,-0.825885480565104,0.038,0.034,1
"CG13088",0.6997109895008,-0.163596561149926,0.01,0.009,1
"CG34174",0.700658423212623,-0.711557535413273,0.036,0.033,1
"Spt20",0.700847279113221,-0.163811493803334,0.054,0.051,1
"CG13531",0.700872787244756,-0.324751502352923,0.027,0.024,1
"CG10561",0.701015535585736,-0.570870331760989,0.027,0.024,1
"CG42445",0.701736671052695,-0.153059350148664,0.121,0.114,1
"rost",0.701974802542489,-0.241734211134302,0.102,0.096,1
"nbs",0.702297257767244,-0.560500908769346,0.054,0.057,1
"Bdbt",0.702450171879493,-0.277098575826629,0.109,0.102,1
"CG5023",0.702702749904182,-0.296511085566228,0.018,0.016,1
"ihog",0.703141743929236,-0.264584086137104,0.049,0.045,1
"CG2321",0.703150695561952,-0.203554650726108,0.013,0.014,1
"CG33051",0.703562194604049,-0.398081268679265,0.06,0.056,1
"Plzf",0.70372916736086,-0.249564250379799,0.034,0.031,1
"CG13003",0.703788536629876,-0.223058736119609,0.068,0.063,1
"CG34355",0.7037949410505,0.202257223342647,0.018,0.016,1
"ida",0.70424779125641,-0.603195061206678,0.02,0.022,1
"CG3609",0.704333846001355,-0.189119259685734,0.381,0.35,1
"CG13663",0.705225685723629,-0.722858583247437,0.058,0.06,1
"Con",0.705660847407308,-0.122322969485917,0.133,0.133,1
"ZnT77C",0.707201807988685,-0.399797788025546,0.131,0.122,1
"Mctp",0.707706733625895,-0.364759681853029,0.018,0.016,1
"CG14286",0.707763154907685,-0.452558866872445,0.057,0.06,1
"sbr",0.708882868537559,-0.142357583959742,0.578,0.529,1
"Sdhaf3",0.709198573403213,-0.21396762635371,0.035,0.038,1
"Vps53",0.709410896582747,-0.139815711670658,0.041,0.038,1
"CG11257",0.710823551670448,-0.401992910511249,0.02,0.022,1
"CG4497",0.712133188337595,-0.164837363973108,0.045,0.042,1
"CG2061",0.712376995381612,-0.395538368266854,0.018,0.016,1
"CG30467",0.712723372743758,-0.693656698786392,0.018,0.016,1
"CG8155",0.714570349803505,-0.303101768409562,0.039,0.036,1
"CG16787",0.71464371541697,-0.519115902607163,0.041,0.038,1
"lbk",0.715108314823329,-0.118935381826622,0.608,0.551,1
"Obp18a",0.715289215817285,-0.239910251416743,0.018,0.016,1
"CG3163",0.717579688983618,-0.49917959483303,0.065,0.068,1
"Hmgcl",0.717886757499085,-0.120340486971397,0.025,0.023,1
"CG13671",0.718074718686347,-0.173393635405229,0.039,0.036,1
"tefu",0.718477559407582,-0.338551134779745,0.042,0.044,1
"CG11342",0.718913502459559,0.149684221893795,0.017,0.015,1
"CG10467",0.719277261128348,0.299962285176026,0.017,0.015,1
"CG2611",0.719928521830647,-0.686523181238268,0.059,0.055,1
"CG4554",0.720431532571109,-0.327259361903139,0.056,0.052,1
"Tgi",0.720601815147337,-0.103914986312144,0.67,0.628,1
"CG6191",0.720805129368403,-0.46113162098488,0.065,0.068,1
"Uxt",0.721148981393004,-0.205801044626902,0.047,0.044,1
"5PtaseI",0.721767177378533,-0.340794670076219,0.11,0.103,1
"CG6999",0.72182534826983,0.63835860997767,0.017,0.015,1
"CG42268",0.722208623526278,-0.125528568043878,0.12,0.113,1
"osp",0.722470671709693,-0.17074098097772,0.405,0.364,1
"CG15439",0.722576530760163,-0.345082886124813,0.041,0.038,1
"CG17167",0.723100552351438,0.210981433614457,0.017,0.015,1
"Dcr-2",0.72313002477641,-0.121041684025515,0.504,0.469,1
"CG15739",0.723647304096534,-0.169092636325564,0.017,0.015,1
"Epg5",0.723662044580008,-0.156075165765784,0.118,0.112,1
"fy",0.724576383008729,-0.397287171712808,0.025,0.023,1
"bowl",0.725138017971786,-0.1388314625722,0.362,0.332,1
"futsch",0.725457414410789,-0.269972412851414,0.024,0.022,1
"CG32104",0.726018401154153,-0.380947461773887,0.048,0.044,1
"nxf2",0.726338328889169,-0.326176212902019,0.073,0.068,1
"Fic",0.72658311029153,-0.2529588059466,0.118,0.111,1
"bru1",0.727086305914026,-0.535495329829499,0.029,0.031,1
"CG8043",0.728074400875349,-0.705492161044139,0.01,0.011,1
"Trim9",0.729119914495616,-0.315644195197538,0.048,0.044,1
"CG11147",0.729853620846625,-0.712641682916325,0.017,0.015,1
"Bx",0.729886567788798,-0.211636444791124,0.054,0.051,1
"gom",0.73028019817465,-0.53978390144005,0.01,0.011,1
"Gdn1",0.730334104941796,-0.500835085557351,0.042,0.044,1
"Xpd",0.730401261421704,-0.489249079863249,0.029,0.031,1
"CG43078",0.730641605401856,-0.312437391498257,0.074,0.077,1
"CG3368",0.730695520693312,-0.452394719617244,0.074,0.069,1
"IntS14",0.73152199186081,-0.78270353976877,0.05,0.052,1
"Srpk79D",0.731584615896978,-0.352898586350273,0.013,0.015,1
"CG15347",0.731708731612639,-0.404835180743882,0.062,0.058,1
"wun2",0.732860015377495,-0.356598180022557,0.047,0.049,1
"Atxn7",0.732903158895273,-0.546935081197943,0.116,0.116,1
"Act57B",0.734866554324782,-0.10979300876645,0.059,0.056,1
"Vps11",0.735932540237775,-0.301599425079267,0.331,0.316,1
"shf",0.736240106483973,-0.33961476560445,0.091,0.093,1
"CG6912",0.736444348928704,-0.499451163530721,0.017,0.015,1
"CG42741",0.737433250746228,0.287360253891057,0.023,0.021,1
"Tsc1",0.737599104042383,-0.459563424797514,0.048,0.05,1
"CG34231",0.7382950510812,-0.137680819024356,0.016,0.014,1
"CG11069",0.739125552304148,-0.561562265549601,0.01,0.011,1
"CG2004",0.742449803940006,-0.33592528480734,0.077,0.072,1
"rogdi",0.742477971593516,-0.38635344594207,0.115,0.108,1
"CG11700",0.742880766959304,-0.52333100615218,0.052,0.054,1
"CG11839",0.743275160165627,-0.380976934661899,0.052,0.049,1
"Syt7",0.743717288227779,0.602608937080893,0.022,0.02,1
"CG12071",0.743778801488536,-0.233460196679586,0.036,0.034,1
"CG13876",0.744812129875374,-0.50437447025833,0.022,0.024,1
"Ptpmeg",0.746794734061257,-0.338090814535322,0.175,0.163,1
"CG13373",0.748108297264511,-0.465587367437571,0.06,0.056,1
"CG42365",0.748915141758124,-0.198380707641818,0.051,0.048,1
"CG13123",0.749029458421896,-0.269101170759455,0.018,0.019,1
"CG7101",0.749662839772358,-0.566529108341908,0.03,0.032,1
"JMJD7",0.750345592696176,-0.307987946933005,0.03,0.028,1
"CG17652",0.752985084491527,-0.361216450071788,0.022,0.024,1
"Alg14",0.754255668471613,-0.558988929393699,0.076,0.078,1
"P32",0.754794492708757,-0.248508287018454,0.241,0.224,1
"CG34398",0.754810998804096,-0.162731738747436,0.269,0.264,1
"CG2269",0.755283725470295,-0.34192386916772,0.014,0.016,1
"CG12868",0.755705692980558,-0.184277746893398,0.055,0.058,1
"CG14050",0.755752000123909,-1.51666285650896,0.011,0.012,1
"dpr1",0.756717153661513,-0.266519461906734,0.023,0.021,1
"CG2921",0.756950841568104,-0.250120062152806,0.057,0.053,1
"fry",0.757038804935927,-0.231422044443191,0.378,0.361,1
"up",0.757082769944285,-0.184439720466655,0.079,0.082,1
"Cyp305a1",0.761010424268683,-0.321386098821288,0.169,0.158,1
"Coq2",0.762594563249767,-0.71598679655322,0.03,0.028,1
"Sptr",0.763925695864078,-0.323119572887578,0.048,0.05,1
"CG12241",0.767565056474953,-0.720406333935801,0.047,0.044,1
"CG10877",0.767714274628011,-0.29148684863749,0.014,0.013,1
"CG17075",0.768450068542306,-0.206436349419355,0.035,0.033,1
"CG6983",0.768610281330805,-0.17676784746837,0.3,0.283,1
"REPTOR-BP",0.769325135319822,-0.124125978925658,0.668,0.614,1
"pgc",0.76958966350277,-0.127678492727299,0.023,0.024,1
"CG10958",0.770125102813958,-0.285797388355619,0.014,0.013,1
"CG9272",0.770520785003449,-0.489542126185681,0.1,0.101,1
"yin",0.770929207398762,-0.604837096022559,0.014,0.013,1
"CG1835",0.771733558223039,-0.416272763557488,0.014,0.013,1
"CG18528",0.773141762229383,-0.473831685962319,0.014,0.013,1
"Topors",0.77427113777352,-0.400318290807275,0.05,0.047,1
"CG12333",0.775650071630166,-0.347603523653181,0.033,0.031,1
"CG8152",0.775680050458854,-0.34035325202709,0.042,0.039,1
"Mlp60A",0.77728582294508,-0.23281865218221,0.041,0.039,1
"CG18067",0.778457355088303,-0.526547894525668,0.041,0.043,1
"CG3448",0.781403265441275,-0.259900665340089,0.039,0.041,1
"CAHbeta",0.78160432144916,-0.174667415240318,0.015,0.016,1
"MICU1",0.781893245919426,-0.450876624280246,0.136,0.128,1
"CG14450",0.781949982366326,-0.34684922850219,0.028,0.026,1
"Tnpo-SR",0.783141867085311,-0.327489274076721,0.033,0.031,1
"bbx",0.783586224407645,-0.914727031380423,0.012,0.013,1
"CG6321",0.783845570060812,-0.310586213614814,0.02,0.019,1
"Met",0.784198313526584,-0.195973104708103,0.197,0.188,1
"betaGlu",0.784481654881922,-0.340470837129665,0.047,0.044,1
"l(3)72Dr",0.784865864141943,-0.379453141460642,0.019,0.021,1
"br",0.789068563890951,-0.298978399777922,0.225,0.209,1
"trem",0.790887585319132,-0.219271490599249,0.068,0.064,1
"Vps13B",0.791578441472996,-0.375594898178511,0.071,0.073,1
"CG2186",0.792581534297377,-0.354732210589215,0.122,0.116,1
"Spg7",0.793749216696319,-0.346890807650365,0.06,0.062,1
"CG14252",0.793933504740041,-0.566345738411374,0.028,0.03,1
"IRSp53",0.796077117827717,-0.370736873752703,0.094,0.088,1
"CG7772",0.796192861213424,-0.31930818571219,0.076,0.072,1
"snu",0.797979289967714,-0.75820047570795,0.012,0.013,1
"Rpp30",0.798334261267569,-0.353364088519589,0.064,0.066,1
"CG7785",0.799425857326955,-0.278315973400802,0.067,0.068,1
"CG14431",0.800066575190457,-0.577725352893925,0.051,0.053,1
"Glos",0.802314747064221,-0.380891984410082,0.02,0.021,1
"Tango5",0.802663184230337,-0.220741877654865,0.308,0.285,1
"MTPAP",0.803114258593228,-0.777449041832939,0.025,0.026,1
"CG15822",0.80341981293753,-0.417459203996681,0.073,0.074,1
"CG3376",0.807182859035717,-0.483271537527569,0.056,0.057,1
"Fcp3C",0.808165555659497,-2.42904740295131,0.018,0.017,1
"CG1441",0.808567474864664,-0.380556406120524,0.019,0.018,1
"CG9917",0.810614175909644,-0.10513504525581,0.389,0.363,1
"CG14712",0.812194902465212,-0.394201194596824,0.059,0.056,1
"Pkn",0.812288744048424,-0.277254796280013,0.455,0.412,1
"CG1998",0.812357419983415,-0.172912702672531,0.049,0.046,1
"CG15643",0.812685389111051,-0.6768319976643,0.021,0.022,1
"Amacr",0.813167937390874,-0.405367862681389,0.059,0.06,1
"CG8177",0.813580745867801,-0.165595559895192,0.474,0.445,1
"Phs",0.815043427041543,-0.299323049932443,0.265,0.243,1
"Fili",0.815841243061225,-0.743712807249006,0.09,0.084,1
"Golgin84",0.816068898748243,-0.329060591347589,0.085,0.081,1
"CG11777",0.816950594381501,-0.333295676438222,0.039,0.041,1
"CG2258",0.81696049763826,-0.190042889603583,0.097,0.098,1
"CG5038",0.81748135450006,-0.525932250908365,0.012,0.011,1
"PNPase",0.817674030156763,0.351496411971012,0.018,0.016,1
"tam",0.81787247854992,-0.1904896720686,0.013,0.014,1
"CG9864",0.821009309481783,-0.674592926939131,0.018,0.017,1
"Dark",0.821462828004847,-0.591487523608587,0.051,0.052,1
"mus301",0.821598104305184,0.536102129900382,0.011,0.01,1
"CG5199",0.82165158449178,-0.123046063149264,0.043,0.044,1
"Lhr",0.821811859380476,0.122284017744507,0.013,0.014,1
"Pino",0.823255493670235,-0.12846544002957,0.586,0.545,1
"CG14618",0.82452402038669,-0.324194797198006,0.077,0.073,1
"betaggt-I",0.825848727681843,-0.569076261582908,0.068,0.064,1
"CG7506",0.826572413722447,-0.439685936423623,0.088,0.083,1
"CG31475",0.828417872931197,0.222395348604246,0.074,0.072,1
"CG9485",0.828456723780447,0.229320420369019,0.013,0.014,1
"BORCS5",0.828729111829421,-0.314907726992706,0.034,0.036,1
"Tango6",0.829834470151725,-0.321129152807077,0.038,0.04,1
"bchs",0.830183506153989,-0.498538896881479,0.069,0.065,1
"Jabba",0.830727130741376,-1.14228915354034,0.013,0.014,1
"mub",0.830984172241347,-0.214111060125384,0.444,0.409,1
"Gmer",0.831320708350068,-0.482237363635651,0.031,0.029,1
"CG13012",0.831536001877314,-1.21895455180217,0.013,0.014,1
"CG7381",0.832675669045525,-0.497499590400245,0.009,0.01,1
"Unc-115a",0.833201203764592,-0.15295295310025,0.597,0.539,1
"Fmo-1",0.833220815629434,-0.144244171364399,0.018,0.016,1
"CG10189",0.833622528172806,-0.429995933593316,0.026,0.027,1
"dia",0.83364006559495,-0.242794395502131,0.43,0.389,1
"CG31694",0.83521789539545,-0.192444904075903,0.301,0.284,1
"Grip75",0.835409995608964,-0.352531270468351,0.1,0.096,1
"CG11808",0.83612741024877,-0.70230837007588,0.024,0.023,1
"Blos1",0.837541858054985,-0.44158793582747,0.065,0.062,1
"CG4239",0.837560107414477,-0.478156278558065,0.051,0.049,1
"Daxx",0.837640852336046,-0.161820093436858,0.362,0.337,1
"BORCS6",0.838979415252144,-0.242177215127381,0.009,0.01,1
"CG3842",0.841528114483662,0.139108572925635,0.01,0.009,1
"CG30183",0.841584561529423,-0.803872587186429,0.031,0.029,1
"CG40178",0.843442725986587,-0.153344744474702,0.562,0.507,1
"CG14687",0.843956992383598,0.163035879261353,0.01,0.009,1
"CG6254",0.844868266130977,-0.109710728483461,0.127,0.128,1
"stumps",0.845110474498479,-0.301600045449322,0.013,0.014,1
"Rich",0.845974832654648,-0.190569882964224,0.035,0.034,1
"Pdfr",0.846387355027476,-0.125217246296839,0.01,0.009,1
"CG6758",0.847343589605801,-0.19906819409448,0.023,0.021,1
"ix",0.847701211571656,-0.613612333507263,0.059,0.056,1
"E(Pc)",0.84814954630873,-0.133596768133767,0.628,0.567,1
"CG12219",0.849028612016853,-0.242100071232507,0.045,0.046,1
"Eps-15",0.849225511834648,-0.524147844938601,0.054,0.055,1
"Best2",0.850258718453858,-0.484535434475706,0.094,0.091,1
"CG10184",0.851072244916687,-0.368846587198617,0.023,0.021,1
"ebo",0.851247876957696,-0.490136457654698,0.089,0.084,1
"Nhe1",0.851783283697965,-0.379958702115259,0.037,0.038,1
"PRAS40",0.852791251966703,-0.222323868880506,0.393,0.36,1
"tj",0.853786728992885,-0.302014110530105,0.35,0.323,1
"DNApol-delta",0.854966567555266,-0.383126515002527,0.023,0.021,1
"CG3631",0.855026880828748,-0.734737891926415,0.066,0.063,1
"Rad9",0.855556945437506,-0.445096566596557,0.016,0.015,1
"CG10431",0.857388805414507,-0.903613157822615,0.023,0.024,1
"Usp5",0.857427128526786,-0.246779019923814,0.048,0.046,1
"ca",0.857483450806099,-0.381587042820009,0.056,0.053,1
"S1P",0.858036742247731,-0.201755113814324,0.04,0.039,1
"TTLL15",0.858189361217692,-0.52391089799571,0.018,0.019,1
"CG3328",0.863340621397675,-0.486500546097269,0.028,0.029,1
"Eaf6",0.864299243713778,-0.280268164254799,0.054,0.051,1
"ETHR",0.864543372571891,-0.191216415322054,0.023,0.024,1
"CG15771",0.864773387179782,-0.17689239689503,0.531,0.489,1
"CG9399",0.864902476548506,-0.33213391336029,0.04,0.039,1
"MED16",0.864912622034378,-0.569293086792128,0.028,0.027,1
"CG32095",0.865580685612841,-0.526893971415182,0.023,0.024,1
"CG11398",0.866701337740888,-0.248986152387436,0.034,0.033,1
"lva",0.866909908201862,-0.322231702809926,0.185,0.18,1
"Cht7",0.866974268852495,0.222959311659561,0.015,0.014,1
"CG8475",0.867603266057059,-0.413180991381286,0.084,0.08,1
"ovo",0.867677285256681,-0.524060768956734,0.032,0.033,1
"DNApol-iota",0.867848090340145,-0.382316770863074,0.04,0.039,1
"bc10",0.8684273106138,-0.286730132164702,0.247,0.232,1
"dpp",0.870223709974668,-0.794365394405119,0.022,0.021,1
"tay",0.871803225700962,-0.130130191889596,0.598,0.546,1
"CG6962",0.871828523198076,-0.894158883610634,0.019,0.02,1
"AsnRS-m",0.871881542387304,-0.513739681635078,0.022,0.021,1
"Dip-B",0.872738733789595,-0.688436118980718,0.234,0.215,1
"CG15440",0.873192188492471,-0.51568140867881,0.094,0.089,1
"CG9356",0.874279446265479,-0.357018996610507,0.072,0.069,1
"CG43324",0.874726826062007,-0.672961760898393,0.015,0.014,1
"ewg",0.877870366230157,-0.234138359722581,0.307,0.29,1
"CG3679",0.878971369193497,-0.78913480291842,0.035,0.034,1
"mRpS23",0.883348741463878,-0.654179709063505,0.074,0.071,1
"JTBR",0.883534183396363,-0.324701822761856,0.188,0.184,1
"CG7328",0.885032801195198,0.467519404646225,0.018,0.019,1
"ckn",0.886640675953097,-0.106681839403063,0.624,0.571,1
"bip1",0.887868593006117,-0.53670148049692,0.075,0.075,1
"CG1738",0.888399600659158,-0.543966690916241,0.046,0.044,1
"fsd",0.888649444239173,-0.150844206571104,0.032,0.031,1
"CG9643",0.889019057509916,-0.223025949084913,0.124,0.119,1
