"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CG30116",0.100538053347293,-0.364497396871534,0.019,0.016,1
"CG10959",0.100873084230598,-0.112985095293506,0.018,0.015,1
"CG16758",0.101428861608489,-0.367205957672456,0.019,0.016,1
"Ctr1A",0.102577425045851,-0.291573349335681,0.21,0.195,1
"Rfx",0.103311350515909,-0.208394917277657,0.046,0.042,1
"CG7841",0.104022322036476,-0.351433191795297,0.054,0.059,1
"Bgb",0.10432669843742,-0.2293067833577,0.036,0.031,1
"upd2",0.104561523426756,0.562412203424836,0.028,0.025,1
"chinmo",0.104740773872072,-0.348585604258426,0.155,0.144,1
"Ggamma30A",0.104779228993839,-0.1645570932665,0.013,0.016,1
"CG10479",0.10580561305412,-0.280000616735514,0.335,0.326,1
"CG16959",0.106066425594172,0.712484780580358,0.016,0.013,1
"CG12576",0.106088087693355,-0.105960298491511,0.6,0.554,1
"et",0.106499149404742,-0.285767148430764,0.015,0.012,1
"ana",0.106863752641867,-0.433771896214887,0.21,0.212,1
"yellow-k",0.106921443985061,-0.655507735397115,0.017,0.02,1
"CG32032",0.107914038154493,0.342311392862059,0.026,0.022,1
"ast",0.10834856098983,-0.273708547761775,0.085,0.078,1
"CG34348",0.10881542213919,-0.309085698779462,0.11,0.101,1
"sand",0.109013216725138,-0.208592162190997,0.024,0.02,1
"qvr",0.109016440054433,0.319068921711087,0.034,0.03,1
"CG18789",0.109108158311175,0.196186240224485,0.01,0.008,1
"dpr10",0.109451034628736,-0.344944969668285,0.01,0.013,1
"Acer",0.109495780467584,-0.332328323976739,0.107,0.098,1
"dpr9",0.11026006357724,-0.256742117377941,0.085,0.09,1
"CG17221",0.110265701524861,-0.190842370089311,0.082,0.075,1
"CG15436",0.11043014974322,-0.184173971623064,0.048,0.044,1
"CG8950",0.11043823996314,-0.366034578223077,0.035,0.031,1
"CG14692",0.110725981042172,-0.469977593125264,0.133,0.138,1
"Acbp2",0.111234846807049,-1.25330854335051,0.041,0.045,1
"CG17612",0.111706262481337,-0.204430308314182,0.031,0.027,1
"CG4186",0.111708372103578,-0.12931608377723,0.13,0.12,1
"CG30428",0.111764774762338,-0.197196482784459,0.192,0.178,1
"CG4820",0.112359034307189,0.287210518257236,0.045,0.04,1
"Vps11",0.112629069600723,-0.237540434084922,0.352,0.348,1
"CG5599",0.112880235978495,-0.208973010689216,0.25,0.23,1
"CG13295",0.114213975255855,-0.357176282951753,0.048,0.053,1
"Oscillin",0.115273512556222,-0.249627111349851,0.224,0.204,1
"haf",0.115320358259546,-1.01400682921215,0.04,0.044,1
"CG7991",0.115702103801832,0.130214274339597,0.034,0.03,1
"JMJD4",0.115790110909178,-0.602152323581067,0.047,0.052,1
"CG13151",0.11597270343749,0.111505891383954,0.019,0.016,1
"CG44532",0.11629428266407,0.132943918216377,0.012,0.01,1
"CG2256",0.116422631581484,-0.665587561797952,0.009,0.011,1
"MetRS-m",0.116487772956237,-0.260964606660646,0.074,0.068,1
"CG10584",0.11712664349255,-0.17227305866095,0.047,0.042,1
"IntS12",0.117195997124288,-0.415807137165324,0.026,0.03,1
"CG8800",0.117214344483578,-0.191496273420301,0.026,0.023,1
"CG11986",0.117700911213736,-0.112606202913138,0.115,0.107,1
"Mdr50",0.118303516407276,-0.782151107239125,0.009,0.011,1
"CG5846",0.118453229662518,-0.36694010564078,0.101,0.106,1
"CG7881",0.118757966581272,-0.737537679859921,0.013,0.016,1
"CG18335",0.119974329851865,-0.220560324614382,0.012,0.01,1
"CG15423",0.120629852134511,-0.556132195354482,0.026,0.023,1
"Tsp42Eh",0.120908265753893,-0.60919427317932,0.017,0.014,1
"CG12535",0.121005153445405,-0.433455911599479,0.237,0.236,1
"CG14220",0.121709934301801,-0.26982982260354,0.123,0.114,1
"nAChRalpha4",0.1218133480839,-0.288904417404297,0.047,0.052,1
"Pex6",0.122429289765042,-0.13303069112564,0.075,0.069,1
"DNApol-alpha180",0.122431399021456,-0.178729872371032,0.22,0.205,1
"bin",0.122647934816201,-0.651619834301143,0.011,0.013,1
"fd102C",0.12279739067831,-0.513410246486429,0.021,0.018,1
"CG11426",0.123140044104375,-0.134502464417354,0.052,0.047,1
"Raf",0.124159400368053,-0.252224127706244,0.124,0.115,1
"CG14881",0.124368506646515,-0.201116426054031,0.058,0.053,1
"ft",0.124530952161957,-0.177668035117712,0.027,0.023,1
"CG31690",0.1248318945349,-0.292723987564546,0.059,0.053,1
"Tango6",0.125005869036784,-0.205922899441346,0.076,0.07,1
"CG5626",0.125037953579798,-0.232562766327804,0.051,0.045,1
"SP2353",0.12536334657262,-0.588587718061591,0.011,0.013,1
"Cyp4d2",0.125526240326937,-0.881148126078019,0.011,0.013,1
"Rhau",0.125564781642809,-0.276816033905493,0.045,0.04,1
"CROT",0.125883613538131,-0.64746759453439,0.047,0.051,1
"CG11200",0.126189678987686,-0.54374758228312,0.237,0.234,1
"CG14275",0.127078638382603,-1.26108421283693,0.018,0.021,1
"Tusp",0.127135517952649,-0.293076955779297,0.02,0.017,1
"DPCoAC",0.12739435533404,-0.27351129222652,0.072,0.066,1
"mtrm",0.127435229476556,-0.424035236753076,0.022,0.025,1
"knk",0.12747127377019,-0.422041151953308,0.031,0.035,1
"elg1",0.127523403461533,-0.201499388064967,0.232,0.216,1
"CG10914",0.127700195816282,-0.206225634906748,0.065,0.059,1
"Mur2B",0.127789072580352,-0.480322764848684,0.173,0.161,1
"CG7139",0.127920808145532,-0.186616883581714,0.287,0.265,1
"tbrd-1",0.128431607428224,0.288364282529289,0.021,0.018,1
"CG33199",0.128451842910148,0.112498430755642,0.023,0.02,1
"Snm1",0.129597607083628,-0.245973445018905,0.08,0.073,1
"CG33099",0.1296134541575,-0.576440722470243,0.081,0.086,1
"Awh",0.130240861683526,-0.13411751291486,0.019,0.016,1
"Nnf1b",0.130310748854111,0.273949146144068,0.03,0.026,1
"CG14984",0.130860438854269,0.189461093700576,0.024,0.021,1
"Nha2",0.132039184432698,-0.879116269728423,0.01,0.012,1
"CG3106",0.132501887379483,-0.119482435779743,0.028,0.024,1
"Lmx1a",0.132925176087884,-0.728973365816994,0.011,0.013,1
"CG32590",0.132928881864184,-0.18444590821375,0.071,0.065,1
"CG8664",0.133235440777511,-0.473519451900433,0.012,0.01,1
"PNUTS",0.133270897219049,-0.194940496687745,0.665,0.624,1
"Toll-7",0.13352808218659,-0.308113226986483,0.089,0.082,1
"CG3631",0.133785998572295,-0.356184660405241,0.143,0.132,1
"spn-F",0.133870088460551,-0.253007072296253,0.165,0.153,1
"Rab3-GEF",0.134094463918317,-0.134333641908206,0.008,0.01,1
"CG11674",0.134136641707538,-0.976488626635621,0.01,0.012,1
"DIP-iota",0.134726354599734,-0.252221687851756,0.025,0.022,1
"Snoo",0.13477440645878,-0.185863716059113,0.732,0.697,1
"Tsf1",0.135908067257494,0.83674119319292,0.028,0.024,1
"CG10550",0.137426572879616,-0.767406656439864,0.012,0.015,1
"Sfxn1-3",0.137645134035707,-0.306880751774834,0.093,0.086,1
"yl",0.138793024023558,-0.848687549932622,0.015,0.018,1
"PIG-C",0.139123425173597,-0.300455724465738,0.035,0.031,1
"CG17260",0.13942004342329,-0.11504286630369,0.046,0.042,1
"Cyp12a4",0.13963310814358,-0.690196334296084,0.022,0.025,1
"Gr93b",0.13966802171997,-0.706144254664138,0.016,0.019,1
"cu",0.139852401730522,-0.282731749950464,0.097,0.09,1
"Rab23",0.139909178775627,-0.204934554900304,0.044,0.04,1
"CG31694",0.140079002342946,-0.116622704760099,0.489,0.473,1
"CG31445",0.140255802887816,0.18217233528755,0.019,0.016,1
"Atg18b",0.140708801749478,-0.270442574954957,0.261,0.241,1
"CG32944",0.141059154317626,-0.761837723182198,0.011,0.013,1
"Psf1",0.141479942164721,-0.225201778527346,0.061,0.056,1
"Fcp3C",0.141509070616026,-1.56825741176826,0.021,0.024,1
"ck",0.141996928614756,-0.222027108700002,0.148,0.138,1
"CG14710",0.143558821306368,-0.218319092940038,0.06,0.055,1
"CG2712",0.14526095455845,-0.339373131903874,0.025,0.029,1
"ppk31",0.145261707042395,-0.157486713593969,0.015,0.013,1
"CG42450",0.14538858993234,-0.220970522930026,0.046,0.05,1
"side-IV",0.145899090035854,-0.225965176560948,0.09,0.083,1
"ZC3H3",0.146010937168528,-0.144132332101555,0.095,0.089,1
"5PtaseI",0.146260334603846,-0.219638596495491,0.126,0.117,1
"Atg16",0.146843290372729,-0.234701457245549,0.115,0.106,1
"PIG-F",0.147401226929739,-0.29557976948969,0.069,0.064,1
"Ugt50B3",0.1475554810727,-0.670333094892465,0.009,0.011,1
"Sr-CIV",0.147624110556244,-0.599834965614363,0.013,0.015,1
"Tango9",0.148093386571,-0.164386497675086,0.14,0.131,1
"Mdr49",0.148255448078824,-0.671125974714093,0.01,0.012,1
"CG43313",0.148375507564712,-0.378273064308659,0.183,0.185,1
"loh",0.148636452482031,-0.150453915483085,0.027,0.024,1
"E(spl)m6-BFM",0.149239236836692,0.170788136538123,0.022,0.019,1
"CG10132",0.149596940315041,-0.321670626746968,0.01,0.008,1
"yellow-h",0.149962215709985,-0.246864665055754,0.052,0.047,1
"CG14304",0.150773269404611,-1.39009852961775,0.008,0.01,1
"CG42237",0.151086384735326,-0.51985379099557,0.014,0.016,1
"CG11069",0.152808229398088,-0.254789558234734,0.057,0.052,1
"CG13397",0.153321612207569,-0.182213815660415,0.016,0.014,1
"Orc1",0.15335855545862,-0.233123560947495,0.109,0.101,1
"CG8712",0.153466983467147,-0.64358922231209,0.03,0.034,1
"T3dh",0.153772729239347,-0.254930433152009,0.13,0.121,1
"pns",0.155220926300658,-0.342775245089306,0.067,0.061,1
"Hsp26",0.155880073667622,-0.158106855490183,0.865,0.841,1
"CG13403",0.156208939490275,-0.131679248104584,0.073,0.067,1
"CG11123",0.156481112185364,-0.135757616075277,0.085,0.078,1
"CG2681",0.157270668927415,-0.676925564679606,0.011,0.013,1
"Gcn2",0.157565090792937,-0.219119030817593,0.037,0.033,1
"Cht11",0.157778756832804,-0.356706974793254,0.02,0.018,1
"Tnpo-SR",0.158057799993382,-0.383988349354187,0.087,0.08,1
"CG7512",0.15856043288462,-0.222273021369699,0.014,0.011,1
"CG10621",0.158793474319859,-0.577547165192905,0.035,0.039,1
"CG7692",0.159063255047302,0.105133656798282,0.042,0.038,1
"WRNexo",0.159158599558819,-0.298688332356639,0.15,0.154,1
"nerfin-1",0.161876847694012,-0.62485436030022,0.014,0.012,1
"inaE",0.162073120767283,-0.105412594807281,0.655,0.602,1
"skl",0.162472463208555,-0.383995433156324,0.024,0.021,1
"CG12333",0.162491967103195,-0.106337772289423,0.061,0.057,1
"ppk19",0.163076796492078,-0.270944329222829,0.019,0.016,1
"CG30016",0.163497098206647,-0.99752234429236,0.028,0.031,1
"CG1909",0.163592408730151,-0.284556672242275,0.029,0.026,1
"CG34116",0.163602904822626,-0.203921670853651,0.036,0.033,1
"CG33181",0.163631344416206,-0.762190783169169,0.101,0.105,1
"CG2678",0.164518058666479,0.780366004791339,0.014,0.012,1
"CG14711",0.166005613701964,-0.205741501634262,0.07,0.065,1
"plum",0.166122939789825,-0.119756438092221,0.842,0.81,1
"fy",0.167347292704873,-0.243577044025557,0.026,0.023,1
"mms4",0.16745826714926,-0.127104979075934,0.01,0.008,1
"CNMa",0.168411299613697,-0.280171088601692,0.02,0.017,1
"CG43175",0.168776663035198,-0.983450038845091,0.01,0.008,1
"swi2",0.168779148310225,-0.353078492303106,0.017,0.014,1
"Bdp1",0.169078639064811,-0.206003692644058,0.137,0.128,1
"CG6254",0.169648042317421,-0.169858488121194,0.128,0.119,1
"CG14511",0.17000196540308,-0.12329723775846,0.062,0.057,1
"CG10019",0.170414316972815,-0.300555434101838,0.111,0.115,1
"RnrS",0.170517748273533,-0.10446917922719,0.39,0.361,1
"Lar",0.171866183709402,-0.218154897757912,0.378,0.349,1
"Cyp6a8",0.172145167495382,-0.223490604444061,0.008,0.01,1
"CysRS-m",0.172330164231276,-0.204005550987882,0.045,0.041,1
"modSP",0.173535871082221,-0.15865569338776,0.035,0.031,1
"Eip63F-1",0.175179377723092,-0.183903915483312,0.087,0.092,1
"Ubr1",0.175291539901705,-0.157216289841504,0.679,0.634,1
"CG4297",0.177072077950563,-0.250876540691376,0.286,0.267,1
"ZnT77C",0.177595039548243,-0.480018566652203,0.106,0.099,1
"CG15643",0.177917981886878,-0.414608253375563,0.022,0.025,1
"l(1)G0320",0.177962818125032,-0.217271973745381,0.687,0.624,1
"CG12708",0.178240456163197,-0.526394669788091,0.021,0.018,1
"zpg",0.1788710691547,-0.457469800561467,0.012,0.014,1
"CG43902",0.178938109519911,-0.231076454922652,0.04,0.036,1
"c12.2",0.179492408441477,-0.219981885917781,0.078,0.073,1
"CG30105",0.179951689647937,-0.255478437973944,0.133,0.124,1
"bin3",0.180570944347769,-0.141555157158907,0.644,0.587,1
"CG31675",0.181151743177407,-0.148870357034555,0.011,0.009,1
"Vmat",0.181386067268501,0.76322287315348,0.017,0.015,1
"Fatp3",0.182202042572239,-0.158185032356819,0.033,0.029,1
"Acp26Aa",0.182818300831257,-0.302855903389117,0.015,0.013,1
"LKRSDH",0.18388934365711,-0.511868657387233,0.014,0.016,1
"su(sable)",0.183954207587852,-0.206555738067505,0.367,0.34,1
"Epg5",0.184494353906766,-0.181503634879443,0.21,0.197,1
"CG10947",0.184564929234924,-0.316120677958205,0.017,0.019,1
"uif",0.184820471841032,-0.735462676152985,0.011,0.013,1
"Sytalpha",0.18815263899763,-0.492764706992973,0.017,0.02,1
"Dg",0.189892493447578,-0.155562483246488,0.742,0.692,1
"CG42566",0.190018812269903,-0.216702808752244,0.366,0.34,1
"Gga",0.190117533144513,-0.137956848804066,0.147,0.138,1
"CG7367",0.190586422551515,-0.447255106589212,0.012,0.01,1
"CG11892",0.191118979925083,0.355186945812736,0.012,0.01,1
"ox",0.193821335224961,-0.143635097577111,0.557,0.497,1
"CG13085",0.194242589197343,0.41222755911166,0.015,0.013,1
"orb2",0.194838751947596,-0.202181880530098,0.153,0.144,1
"Sap47",0.194893142276355,-0.15652496900628,0.747,0.705,1
"Ppat-Dpck",0.195578697566466,-0.316305952155391,0.099,0.103,1
"CG9257",0.195682068295778,-0.229509581151167,0.121,0.113,1
"CG10139",0.196066124720921,-0.193228194249483,0.311,0.289,1
"CG17167",0.197274348455185,-0.229302893342082,0.015,0.017,1
"rst",0.1982702431703,-0.194721817722078,0.069,0.063,1
"ClC-a",0.198672348130919,-0.391798331146777,0.141,0.132,1
"dpn",0.199368322068776,-0.483825151554428,0.022,0.025,1
"CG9886",0.199629411601861,-0.343661535240984,0.011,0.01,1
"CG32683",0.20057029838184,-0.585603781310469,0.021,0.024,1
"Sec10",0.200803284291699,-0.193226161320028,0.314,0.291,1
"slbo",0.200808368768034,-0.704520806293538,0.034,0.037,1
"CG31676",0.201472856927971,-0.138706046590681,0.05,0.046,1
"CG2017",0.201478188126201,-0.148587048360751,0.11,0.103,1
"inv",0.201502747445616,-0.371028845347923,0.02,0.023,1
"olf413",0.201622860085909,-0.261212753704739,0.09,0.083,1
"CG6749",0.202601661996212,-0.523257584614802,0.011,0.009,1
"Hr3",0.202921842984605,-0.426158111674688,0.009,0.011,1
"Octbeta1R",0.203440961771852,-0.284412656227033,0.017,0.014,1
"Met",0.204299429609509,-0.229815100392649,0.22,0.207,1
"CG6024",0.205485048219813,-0.273216182524116,0.018,0.02,1
"HDAC11",0.207043701233478,-0.136851426830455,0.027,0.024,1
"CG9706",0.208788529957059,-0.323206490529786,0.081,0.075,1
"Cyp28d1",0.209353630043859,-0.479072914259019,0.012,0.014,1
"CG33493",0.210002823203012,-0.202296196705598,0.011,0.009,1
"CG13606",0.210328776977116,-0.612866240352031,0.013,0.011,1
"Ctf4",0.211525291846868,-0.102197558393571,0.02,0.017,1
"lute",0.212408456230719,-0.409601414486467,0.189,0.19,1
"snu",0.216138359746672,-0.6471566640234,0.014,0.012,1
"Mcm7",0.218783034386628,-0.195200610890822,0.206,0.194,1
"Nos",0.21884312008651,-0.213613300772793,0.035,0.032,1
"CG9782",0.218987851162858,-0.1569777598589,0.01,0.008,1
"CG6126",0.2197824924948,-0.344399832121293,0.047,0.044,1
"CG7637",0.221537535460722,-0.153021880009817,0.512,0.467,1
"fs(1)Ya",0.222368476456191,-0.7792207671338,0.009,0.011,1
"GstS1",0.222464465568327,-0.280137818948311,0.633,0.585,1
"CG33331",0.222504944801775,-0.410820046712613,0.044,0.048,1
"CG16799",0.222713592992329,-0.39207524989143,0.026,0.028,1
"CG17883",0.222781251651201,-0.154183460925428,0.566,0.513,1
"CG31898",0.222881408772409,0.287522860999049,0.011,0.009,1
"dpr14",0.222886357849686,0.660617208366845,0.013,0.011,1
"fzr",0.224209786740395,-0.232511383513704,0.371,0.344,1
"CG3294",0.224238510295199,-0.294199937708298,0.037,0.034,1
"Hexo2",0.224339161079774,-0.776446902738448,0.102,0.105,1
"Syx17",0.225203032121818,-0.206531814508305,0.212,0.2,1
"CG15706",0.225243420887049,-0.459885389493383,0.053,0.057,1
"esg",0.226152753795934,-0.566249822681449,0.135,0.137,1
"Vha100-4",0.226715090577661,-0.126016360531493,0.023,0.021,1
"twi",0.22735922420447,-0.25367582976483,0.013,0.011,1
"CG11342",0.227911895594286,-0.346276129592878,0.03,0.033,1
"GABA-B-R2",0.229548394080834,-0.436909748485161,0.019,0.017,1
"app",0.229857596151523,-0.221128135935169,0.496,0.455,1
"CG6758",0.230099863902864,-0.21698358008051,0.032,0.029,1
"Manf",0.231521129536144,-0.138112562962345,0.598,0.538,1
"CG9444",0.232015907249545,-1.01910847659028,0.012,0.013,1
"LManII",0.233130993113111,-0.28117404699642,0.236,0.222,1
"CG3842",0.233253445254649,-0.547418351198798,0.133,0.125,1
"CG4462",0.233291284183547,-0.149165372074469,0.019,0.021,1
"NHP2",0.233947202759492,-0.137045926621276,0.556,0.505,1
"Lfg",0.234326674046253,-0.992854286459816,0.052,0.055,1
"ovo",0.235460942162506,-0.365428851020836,0.155,0.145,1
"jus",0.235629979241947,-0.19053877765,0.011,0.009,1
"CG14431",0.236030927935814,-0.551574469855685,0.031,0.028,1
"Ugt37D1",0.236800050510648,0.245700396714886,0.012,0.01,1
"CG13877",0.237011800422897,0.130884723400236,0.018,0.016,1
"CG6329",0.23808885141636,0.145335870593826,0.041,0.037,1
"CG42675",0.239340475903168,-0.406434621183497,0.008,0.01,1
"Or9a",0.241222711533108,-0.111365128345359,0.012,0.01,1
"Ance-5",0.24154401959988,-0.989390661800591,0.013,0.011,1
"Mt2",0.243505996943856,-0.191503324871698,0.029,0.032,1
"CG18549",0.243545285124693,-0.439326693388439,0.18,0.169,1
"CG8366",0.243745465550751,0.142941656011341,0.033,0.03,1
"CG13005",0.244295704660595,-0.298772666655108,0.029,0.026,1
"CG15547",0.244603674209562,-0.237845563340106,0.057,0.053,1
"CG30334",0.244698015693626,-0.238502160066755,0.03,0.033,1
"Sema2a",0.245784754881876,-0.198899497120814,0.507,0.465,1
"Prx2540-1",0.246134404219417,0.25530119943687,0.033,0.03,1
"yem",0.246246969583502,-0.247212603082632,0.1,0.094,1
"CG31221",0.246835979531564,0.122120345116205,0.013,0.011,1
"pon",0.247088690944356,-0.427924011086341,0.045,0.047,1
"Gdn1",0.250082538697353,-0.249912750966965,0.073,0.068,1
"CG7328",0.251172768227909,-0.112437368991626,0.019,0.017,1
"CG1663",0.251321405398335,-0.222417368982485,0.031,0.028,1
"Cht10",0.252494794526179,-0.422991257642626,0.014,0.013,1
"Paip2",0.252568579391112,0.261750491094329,0.596,0.554,1
"Cp110",0.252681363607726,-0.281406945372627,0.169,0.159,1
"Sytbeta",0.252746272637772,-0.111152549887279,0.019,0.016,1
"CG3309",0.253213040940532,-0.288589523738226,0.034,0.031,1
"CG8870",0.254297417347018,-0.198546735868752,0.014,0.012,1
"CG10352",0.254879344770252,-0.452501326570491,0.026,0.028,1
"Sr-CI",0.255704345413425,-1.02256289449396,0.039,0.035,1
"tay",0.255775416331558,-0.130291346676972,0.643,0.59,1
"CG13921",0.25638253345074,-0.150790375051469,0.068,0.064,1
"CG9630",0.257148433942069,-0.23635073310551,0.211,0.198,1
"CG15040",0.261758835261424,-0.205304125304033,0.021,0.018,1
"fh",0.262288229635814,-0.272111593682316,0.084,0.079,1
"Orcokinin",0.264211748678997,0.913434120703828,0.016,0.018,1
"tos",0.264455134376644,-0.667135817031928,0.024,0.026,1
"CG7420",0.26461846945589,-0.396279733975221,0.082,0.084,1
"Usp20-33",0.264877170550054,-0.366792791922869,0.055,0.051,1
"E(spl)malpha-BFM",0.265051618354701,-0.198585207493859,0.129,0.123,1
"CG34408",0.265628205156561,-0.419702050723525,0.134,0.136,1
"mew",0.266194348039134,-0.10782550591118,0.688,0.647,1
"LpR1",0.266199389160261,-0.273004771682122,0.044,0.041,1
"Muc68Ca",0.266834130123504,-0.264408999592056,0.055,0.051,1
"CG4825",0.267386544166757,-0.210711486342044,0.195,0.183,1
"CG30339",0.268896867356038,-0.110668531156847,0.01,0.012,1
"CAH9",0.269404794961998,-0.558022490590378,0.023,0.021,1
"Mec2",0.269889788316137,-0.515890446824324,0.084,0.078,1
"Eip55E",0.271155064861141,-0.269838566225865,0.264,0.246,1
"CG6153",0.271698778019916,-0.238597915163904,0.114,0.108,1
"exex",0.271974694969379,-0.128920939444241,0.015,0.013,1
"nolo",0.272597176979235,-0.141661843141264,0.01,0.009,1
"rad",0.276090381064923,0.12874549623796,0.021,0.019,1
"Sas-6",0.276329593576765,-0.238432910279911,0.048,0.044,1
"Slc45-1",0.277827466658652,-0.310487274081622,0.085,0.088,1
"nvd",0.277978334941398,-0.274272470700856,0.331,0.31,1
"Sesn",0.27874982708596,-0.503699690626377,0.01,0.011,1
"sano",0.279590560142449,-0.317924509250701,0.236,0.234,1
"tnc",0.279717290636166,-0.691415223200331,0.014,0.012,1
"CG1239",0.281283480570108,-0.436311042363028,0.048,0.05,1
"CG8089",0.281434548254451,-0.278667244861982,0.028,0.026,1
"bma",0.281682505855557,-0.191752981123515,0.008,0.01,1
"CG30154",0.282641769530999,0.158145370686559,0.06,0.057,1
"CG33116",0.283267195637827,-0.431909126932367,0.072,0.067,1
"CG2962",0.284094908289492,-0.337176034381673,0.017,0.015,1
"Dbp21E2",0.284536194952881,-0.270411501193811,0.1,0.094,1
"didum",0.285405059418455,-0.240767380187014,0.245,0.23,1
"tinc",0.285474470627834,-0.274406823288579,0.009,0.01,1
"CG45002",0.285629061486901,-0.313971028409756,0.06,0.056,1
